,clinton_adjusted,polling_weight,state,trump_adjusted,trump_clinton_win
5653,4.83636,0.04119392,36,6.77844,1
5654,1.60172,0.0957207272727,36,-2.22415,0
5655,7.01006,0.0177345166667,10,7.88976,0
5656,-0.35624,0.002955328,27,2.12391,0
5657,3.00323,0.0140619978261,36,5.01058,1
5658,-1.7556,0.00502836721311,19,0.11079,0
5659,7.29815,0.00168331428571,27,9.07885,0
5660,7.31243,0.00473314285714,55,8.69424,0
5661,6.95934,0.00416649642857,0,8.16141,0
5662,-0.7685,0.00549946229508,17,1.14211,0
5663,-1.85099,0.00250983529412,13,0.49205,0
5664,7.17088,0.0210597619048,43,8.10325,1
5665,-0.90417,0.0161904340426,18,-0.05043,0
5666,7.15035,0.0182620238095,48,8.07599,0
5667,4.84912,0.0599624666667,36,8.23114,0
5668,-1.54627,0.0316104782609,36,-2.91892,1
5669,7.06504,0.0056710875,12,8.32092,0
5670,2.69373,0.00767316,36,3.49741,1
5671,-0.42415,0.00763937868852,15,1.05806,0
5672,1.69601,0.0899182941176,36,-2.3036,1
5673,7.38632,0.00609486428571,19,8.80573,1
5674,-1.57856,0.00541959344262,2,0.14316,0
5675,-1.52136,0.0056313295082,10,-0.05901,0
5676,2.67465,0.00313093922652,2,5.22995,0
5677,-0.47827,0.00321713333333,0,1.54818,0
5678,1.1615,0.05482159,36,4.36435,1
5679,-1.32409,0.00217552794118,29,1.34467,0
5680,-0.60414,0.00747164951923,53,1.90306,1
5681,6.98437,0.0122071673469,32,7.96606,0
5682,1.20194,0.00243895522388,37,4.1997,1
5683,-0.32181,0.00594213934426,12,1.27896,0
5684,7.37008,0.00163155,56,9.85675,1
5685,1.7706,0.0826186114286,36,-2.34091,1
5686,-0.2951,0.00650251803279,44,1.2639,0
5687,7.41226,0.0134422142857,49,8.55906,1
5688,7.00943,0.0196474,35,7.88892,0
5689,7.50294,0.000884002857143,54,10.11996,1
5690,-0.1966,0.00624680655738,23,1.75317,1
5691,-1.5375,0.0278276978723,36,-2.89247,1
5692,7.29549,0.000940451428571,33,9.70896,0
5693,7.2555,0.00766534821429,39,8.60833,0
5694,-0.41216,0.00701370491803,39,1.34608,0
5695,7.32956,0.002792,13,9.13204,0
5696,-0.44993,0.00690641311475,49,1.2102,1
5697,1.81989,0.0176935352941,36,3.55583,1
5698,-1.06783,0.00822765671642,16,1.79765,1
5699,-1.86824,0.00253828,13,0.64766,0
5700,-0.66222,0.00496817704918,42,0.81844,0
5701,0.61353,0.00522119261364,22,2.58496,1
5702,7.08887,0.0204611142857,9,7.99438,1
5703,-1.53967,0.02669940625,36,-2.84849,1
5704,-0.59428,0.00448869705882,28,1.3983,0
5705,1.26823,0.0465159483871,36,4.33263,1
5706,-1.13461,0.00370696721311,55,0.67069,1
5707,1.85282,0.07458025,36,-2.37442,1
5708,2.82602,0.0157222222222,36,3.46952,0
5709,7.05792,0.00142597571429,3,9.23831,1
5710,6.89948,0.00391346825397,0,8.40384,0
5711,1.8014,0.0162066666667,36,3.60295,1
5712,-0.8036,0.00836643442623,32,0.54475,0
5713,-0.84716,0.00727753770492,4,0.75117,1
5714,-1.32356,0.0019342,41,0.97589,1
5715,-0.36638,0.00754911111111,35,0.60308,1
5716,1.88644,0.0141233769231,36,3.28544,1
5717,7.48716,0.00533310714286,23,8.95791,1
5718,7.28996,0.000896446753247,45,10.38809,1
5719,-0.66899,0.00350441176471,7,1.51315,0
5720,7.13751,0.00145535285714,27,9.39597,0
5721,-1.47629,0.00648391317073,53,2.18165,1
5722,-1.53726,0.00419877878788,11,1.74244,1
5723,7.22878,0.436524718367,36,8.30478,0
5724,1.91908,0.0683415567568,36,-2.39341,1
5725,-1.53285,0.0234390306122,36,-2.79597,1
5726,-1.35483,0.00200142266667,29,1.51051,0
5727,-0.87785,0.00237755294118,56,1.69796,0
5728,7.17787,0.00258811269841,7,8.87521,0
5729,7.0329,0.022553752381,26,7.92007,0
5730,1.78155,0.0145185857143,36,3.64629,1
5731,-0.55878,0.00759686296296,16,0.60516,0
5732,-0.63152,0.00587513114754,26,0.64909,0
5733,-1.33901,0.00219262,41,1.13013,0
5734,7.35665,0.0109155306122,47,8.48199,1
5735,-0.45661,0.00583093442623,30,1.38653,1
5736,7.07419,0.0236785714286,37,7.97489,0
5737,7.10226,0.000888085714286,33,9.95728,0
5738,0.95902,0.00497812978723,36,4.62749,1
5739,3.71912,0.00647604539007,36,5.45661,1
5740,7.06234,0.00549901071429,28,8.31685,0
5741,7.0713,0.0137994285714,51,8.08655,0
5742,-1.86299,0.00348826176471,19,0.46224,0
5743,7.17974,0.000889508571429,46,9.47964,1
5744,7.24937,0.0119925489796,18,8.33332,1
5745,-0.44845,0.00730085925926,9,0.56244,1
5746,7.38592,0.00174526984127,24,9.22746,0
5747,-0.99631,0.00237111111111,30,1.82567,1
5748,7.27651,0.0104647591837,16,8.37093,0
5749,7.06851,0.0208040857143,6,7.96735,1
5750,-1.53274,0.020830656,36,-2.74456,0
5751,7.22441,0.00672415714286,11,8.56141,1
5752,-1.67293,0.00396376470588,2,0.47262,0
5753,7.05074,0.000955657142857,38,9.83904,1
5754,7.14339,0.00323203174603,2,8.81682,0
5755,7.46941,0.00618714642857,22,8.93114,1
5756,1.76613,0.0129889647887,36,3.68682,1
5757,1.9738,0.0573227368421,36,-2.4111,1
5758,7.43979,0.00592016785714,17,8.88643,1
5759,-1.24496,0.00239566411765,29,1.42562,0
5760,7.24494,0.00737595535714,15,8.59239,0
5761,7.16596,0.0105303428571,42,8.21772,0
5762,-0.87986,0.00341195294118,17,1.50027,1
5763,-1.52756,0.0197894117647,36,-2.69786,0
5764,-0.46743,0.00712734814815,51,0.58431,1
5765,0.87125,0.00535019565217,36,6.54156,1
5766,7.14083,0.0108013163265,10,8.1829,0
5767,6.99207,0.000675771428571,14,9.70437,0
5768,7.11615,0.0158069142857,53,8.03059,1
5769,7.17032,0.00123137142857,56,10.11348,1
5770,-0.4097,0.00460873606557,6,0.89496,1
5771,7.1195,0.0255694857143,25,8.03504,1
5772,1.38668,0.028900359375,36,4.28878,1
5773,7.29068,0.0115286142857,48,8.39057,1
5774,7.00179,0.00359613333333,12,8.57707,0
5775,-0.13108,0.69152375,36,1.65466,1
5776,7.15663,0.008776,21,8.2048,1
5777,-0.56434,0.00562413934426,43,1.02319,0
5778,3.4987,0.008109304,36,4.79986,1
5779,-0.31149,0.00429342352941,23,2.11728,1
5780,1.50004,0.0285986181818,36,4.2435,1
5781,1.74463,0.0112231777778,36,3.72654,1
5782,6.99666,0.000924090909091,46,9.71491,0
5783,4.71341,0.0224184895522,36,7.10988,0
5784,1.7226,0.03083058,36,4.15226,1
5785,0.13665,0.00549776393443,53,1.47349,1
5786,-0.37483,0.00420669117647,44,1.56864,0
5787,-1.2365,0.00275323529412,55,1.01285,0
5788,1.99259,0.0482929230769,36,-2.39451,1
5789,-0.6177,0.0048338852459,22,1.3174,1
5790,-1.51534,0.0175332230769,36,-2.65109,0
5791,-0.67958,0.00282228,7,1.6637,0
5792,-0.90474,0.0020384,56,1.86088,0
5793,3.05481,0.005096,36,6.20832,0
5794,1.60644,0.0278267147059,36,4.20218,1
5795,7.31758,0.00210694603175,8,9.11175,1
5796,-0.04356,0.0232198638655,36,2.469,1
5797,7.75859,0.00570857142857,30,9.36752,1
5798,0.17406,0.00458374146341,53,3.08368,1
5799,7.01452,0.00459262857143,44,8.24467,0
5800,-0.88428,0.00875472,26,1.29273,0
5801,7.24444,0.000648272727273,29,10.28359,1
5802,1.72241,0.0106350082192,36,3.77366,1
5803,7.31261,0.0113617102041,43,8.42096,1
5804,-0.50981,0.00429459264706,39,1.6811,0
5805,-0.96132,0.00542920147059,4,1.11351,1
5806,0.28945,0.00804564444444,37,1.29267,0
5807,-0.91844,0.00800532592593,18,0.23066,1
5808,-0.4053,0.00338033235294,12,1.59005,0
5809,1.84045,0.0291347666667,36,4.09637,1
5810,7.28848,0.00215608571429,41,9.06247,0
5811,7.12436,0.000693771428571,34,10.008,1
5812,7.17985,0.000604827272727,31,10.13534,1
5813,7.05442,0.00710622321429,32,8.30488,0
5814,-1.11047,0.00535486394231,35,1.20778,0
5815,-1.8795,0.003075144,19,0.61728,0
5816,-0.5271,0.00377001470588,15,1.39765,0
5817,-1.51022,0.0163633584906,36,-2.60412,0
5818,1.97998,0.044571405,36,-2.36697,1
5819,-1.6224,0.00284956029412,10,0.27668,0
5820,2.45602,0.00251740740741,51,3.88821,0
5821,2.68305,0.00983913043478,36,3.72847,1
5822,-0.89864,0.00333576,17,1.65704,0
5823,1.69168,0.0100762378378,36,3.81885,1
5824,7.32744,0.0058535877551,4,8.44151,1
5825,7.24125,0.00211382222222,55,8.98251,0
5826,7.29152,0.000467064935065,54,10.39166,1
5827,-1.682,0.00341635733333,2,0.62202,0
5828,-0.14487,0.00291823816794,29,1.82656,1
5829,7.14015,0.0111828857143,35,8.18196,0
5830,-1.24987,0.00306413333333,55,1.16552,0
5831,6.76786,0.00258401428571,0,8.66365,0
5832,-0.76502,0.00284639558824,42,1.15772,0
5833,-0.69863,0.00761741147541,21,0.77524,1
5834,7.16663,0.00152379428571,13,9.45367,0
5835,1.87984,0.00342640941176,16,3.893,0
5836,1.66262,0.00956262666667,36,3.85334,1
5837,1.97295,0.0409699804878,36,-2.33384,1
5838,6.99918,0.00430126984127,28,8.57265,0
5839,-1.51692,0.0148021925926,36,-2.56131,0
5840,-0.59702,0.002435328,28,1.54289,0
5841,7.02599,0.00177212,7,9.17504,0
5842,-0.66846,0.00659188266667,6,1.54905,1
5843,-1.84501,0.00605114195122,53,4.17631,1
5844,7.41019,0.00696554285714,4,8.84176,1
5845,2.2821,0.00447150964912,35,5.9387,1
5846,1.93597,0.0233333837838,36,4.08,1
5847,7.49815,0.00641821607143,49,8.9745,1
5848,7.16522,0.0151330285714,26,8.2167,0
5849,-0.78763,0.00395572941176,26,0.95942,0
5850,-0.40815,0.003403872,12,1.73473,0
5851,7.18614,0.0036286984127,39,8.88921,1
5852,6.88553,0.000731490909091,3,9.45986,0
5853,7.41038,0.00293353809524,23,9.26887,1
5854,-0.13011,0.00799032266667,53,2.14157,1
5855,1.63661,0.008646625,36,3.88129,1
5856,1.963,0.0370438619048,36,-2.30519,1
5857,4.56904,0.00406688767123,36,5.69157,1
5858,-0.89363,0.00430257352941,32,0.8581,0
5859,-0.57006,0.00300601911765,49,1.58465,1
5860,7.20933,0.0160787816327,37,8.27783,0
5861,7.20326,0.0145393591837,6,8.26942,1
5862,6.95813,0.000751558441558,27,9.62649,0
5863,0.3636,0.0195569058824,36,0.70671,0
5864,-0.59439,0.00337565735294,30,1.79685,1
5865,7.22502,0.00968591020408,9,8.29957,0
5866,1.61108,0.00835753246753,36,3.90555,1
5867,-1.53792,0.0127957785714,36,-2.49755,1
5868,-1.66433,0.00240808510638,4,2.58846,1
5869,6.95289,0.00407116666667,44,8.49426,0
5870,-0.47155,0.00431426470588,11,1.68742,1
5871,-0.10359,0.00487865901639,25,1.23552,1
5872,-0.73126,0.003753,22,1.67928,1
5873,7.15605,0.0042205,11,8.83826,1
5874,7.30788,0.221790525,36,8.68737,0
5875,7.44048,0.00600736428571,47,8.88747,1
5876,3.09405,0.00298580134228,36,3.36311,1
5877,1.59174,0.00776765,36,3.91093,1
5878,1.52495,0.00376138461538,25,2.93718,1
5879,7.31276,0.0018228,19,9.1036,1
5880,7.35737,0.00598260714286,16,8.76206,0
5881,6.99401,0.0018403,2,9.11169,0
5882,-1.71995,0.00234678666667,10,0.54786,0
5883,1.96886,0.0307869302326,36,-2.30297,0
5884,7.21888,0.000880954285714,24,9.55719,1
5885,7.25415,0.00980075306122,53,8.33994,1
5886,3.17049,0.00193358490566,18,4.92787,1
5887,-0.02662,0.00376691176471,53,1.79668,1
5888,-1.54767,0.0109115087719,36,-2.46695,1
5889,-0.86466,0.00247762,42,1.43133,1
5890,7.15552,0.00145868571429,8,9.43166,1
5891,2.03363,0.0166152552632,36,4.06193,1
5892,7.21667,0.00643755357143,10,8.54974,0
5893,7.08475,0.00174032571429,55,9.29145,0
5894,7.25772,0.0157992163265,25,8.3449,1
5895,-0.56887,0.00268794705882,6,1.21079,1
5896,4.58841,0.0136396931507,36,7.37455,1
5897,7.3932,0.00316530793651,22,9.23978,1
5898,-0.67745,0.00329216764706,43,1.38341,0
5899,1.56694,0.00692072151899,36,3.9334,1
5900,3.83399,0.00495088774194,36,4.5266,1
5901,-0.44825,0.00274568688525,35,0.8165,1
5902,-1.41846,0.00360598333333,43,1.24757,1
5903,-0.37554,0.00244973333333,44,1.71169,0
5904,7.6731,0.00371679365079,30,9.71371,1
5905,-0.62692,0.00255781333333,15,1.67146,0
5906,-1.56029,0.0102457724138,36,-2.43897,1
5907,7.17592,0.00379744761905,15,8.8719,0
5908,7.24273,0.005434975,42,8.58906,1
5909,3.90682,0.00468488971963,36,4.90028,1
5910,1.54872,0.00674098875,36,3.94744,1
5911,7.37207,0.00628315,48,8.78423,1
5912,1.97962,0.0265379659091,36,-2.29871,0
5913,-0.77561,0.00235715662651,36,2.03492,0
5914,7.14457,0.00622028571429,51,8.44093,0
5915,-0.37093,0.007537196,25,1.90458,1
5916,6.86273,0.00190925428571,12,8.85158,0
5917,-1.07439,0.00334338,4,1.40275,1
5918,-0.73539,0.00305448,30,2.11862,1
5919,-0.69978,0.00276562295082,16,0.86143,0
5920,0.41793,0.00219421734104,32,3.51652,0
5921,-0.33229,0.00220193866667,23,2.27558,1
5922,7.23306,0.004601,21,8.57446,1
5923,1.54334,0.0065813037037,36,3.95789,1
5924,7.32923,0.00501334821429,18,8.71959,1
5925,0.02871,0.00334990746269,36,1.65303,1
5926,-0.30364,0.00173035465116,22,-0.23559,0
5927,-1.56717,0.0094392,36,-2.40585,1
5928,-1.56218,0.00235786515152,53,0.06855,1
5929,1.9785,0.0248360133333,36,-2.25767,0
5930,0.40906,0.00701644337349,18,3.14716,1
5931,-0.69018,0.002341332,49,1.88211,1
5932,-0.53102,0.0027006147541,9,0.78741,0
5933,-1.77287,0.00364355294118,47,0.60797,1
5934,2.11729,0.0129466384615,36,4.06034,1
5935,7.15106,0.00169714285714,19,9.42281,1
5936,-0.59905,0.00285051803279,51,0.81265,1
5937,2.5014,0.00556753246753,36,4.06996,1
5938,-0.52077,0.002124,39,1.83192,0
5939,6.98471,0.000915155844156,13,9.68747,0
5940,-0.69705,0.004350496,35,1.45326,0
5941,0.207,0.00418937704918,37,1.51551,1
5942,1.98217,0.0235366630435,36,-2.2262,0
5943,7.36453,0.0021578968254,17,9.19124,0
5944,2.22818,0.013165795122,36,4.09662,0
5945,6.99151,0.00376412698413,32,8.55966,0
5946,-1.58261,0.0086319,36,-2.37405,1
5947,7.12854,0.00102809142857,41,9.3782,0
5948,7.39481,0.0057722,43,8.81855,1
5949,2.47342,0.00740205245902,36,5.05454,1
5950,2.19078,0.01216278,36,4.06142,1
5951,1.53993,0.00557092073171,36,3.95756,1
5952,2.09951,0.005296,36,4.61207,1
5953,0.04849,0.00405902647059,48,2.08869,1
5954,2.23482,0.0130661142857,36,4.14341,0
5955,-2.44233,0.00143376603774,11,2.1288,1
5956,7.24156,0.00186249857143,23,9.60212,1
5957,-0.97816,0.002765904,32,1.11413,0
5958,6.62091,0.00136366753247,0,8.85251,0
5959,1.16824,0.000707446231156,29,5.0767,1
5960,-1.59951,0.00789789836066,36,-2.33583,1
5961,2.24806,0.0122336,36,4.1968,1
5962,7.42101,0.00364095238095,49,9.28688,1
5963,1.99094,0.0202097617021,36,-2.19975,0
5964,1.54242,0.00504072289157,36,3.9528,1
5965,-0.79319,0.004263888,9,1.44748,1
5966,1.52943,0.00526434285714,36,3.94782,1
5967,7.03366,0.00206054,39,9.19023,0
5968,7.21597,0.00542225714286,35,8.54867,0
5969,-0.80078,0.00357968823529,21,1.11318,1
5970,-1.53398,0.00617132075472,36,1.73727,1
5971,6.86031,0.00211899857143,28,8.8468,0
5972,-1.0582,0.00296885901639,18,0.48324,0
5973,6.91,0.00130965194805,55,9.51602,0
5974,-0.7513,0.002115808,22,1.83701,1
5975,2.25779,0.0111116909091,36,4.24513,1
5976,1.98877,0.01837285625,36,-2.15577,0
5977,7.33418,0.00650421071429,53,8.72706,1
5978,-0.78929,0.00240366933333,43,1.67122,0
5979,1.53122,0.00476805647059,36,3.92815,1
5980,2.28477,0.0114243022222,36,4.26849,1
5981,2.33224,0.0125878468085,36,4.3516,1
5982,2.31404,0.0116301130435,36,4.29124,1
5983,7.30398,0.00513260357143,9,8.68148,0
5984,7.24197,0.00717251785714,26,8.58791,0
5985,-0.26715,0.00261361470588,25,1.55922,1
5986,-1.63141,0.00645717580645,36,-2.29837,1
5987,-1.82934,0.000980902777778,0,2.58309,0
5988,4.43552,0.00848525316456,36,7.55894,1
5989,-0.48119,0.0021185,11,1.83725,1
5990,1.9956,0.0173660204082,36,-2.10325,0
5991,6.82722,0.00102296103896,2,9.32603,0
5992,7.28141,0.00689204464286,6,8.64743,1
5993,1.9957,0.01722656,36,-2.05184,1
5994,1.52818,0.00416111860465,36,3.89958,1
5995,7.23684,0.112177722222,36,8.97505,1
5996,7.03238,0.000442174025974,24,9.79688,0
5997,6.81738,0.00188015142857,44,8.76175,0
5998,6.8564,0.000620668831169,7,9.39299,0
5999,7.33587,0.00262665396825,4,9.14272,1
6000,1.52635,0.00426106321839,36,3.86257,1
6001,-1.66264,0.00581368888889,36,-2.26355,1
6002,7.02417,0.00237369857143,15,9.17144,0
6003,2.39417,0.0130171176471,36,4.55085,1
6004,2.40422,0.0139465576923,36,4.61221,1
6005,7.48516,0.00227523,30,10.08472,1
6006,-1.98751,0.00158239460784,23,0.03806,1
6007,7.00575,0.00193912571429,11,9.13495,1
6008,2.34873,0.0103687354167,36,4.3959,1
6009,-0.60234,0.00149759705882,35,1.12321,1
6010,-0.0527,0.004932096,37,2.17127,1
6011,-0.81036,0.00161409411765,16,1.2165,0
6012,2.15556,0.00720778367347,36,3.44096,0
6013,1.51939,0.00409765909091,36,3.82539,1
6014,-0.11067,0.00231152211982,53,2.70807,1
6015,6.97457,0.000700963636364,8,9.66421,1
6016,2.38212,0.00358072289157,36,4.17451,1
6017,-1.68649,0.0054416203125,36,-2.21717,1
6018,-0.06153,0.00302022,48,2.37437,1
6019,0.45942,0.00178253012048,36,4.25718,0
6020,7.28771,0.00628441964286,37,8.65693,0
6021,-0.69193,0.00169136470588,9,1.10638,1
6022,-0.67492,0.000810888235294,16,4.74503,1
6023,-3.11975,0.000708164390244,30,4.35689,1
6024,2.00089,0.0148481019608,36,-2.00514,1
6025,7.07878,0.00356495714286,51,8.70741,0
6026,6.70745,0.00105709090909,12,9.05114,0
6027,7.16442,0.00265237777778,21,8.85243,1
6028,7.29897,0.00338201111111,48,9.08025,1
6029,2.0895,0.00613923298969,36,3.4545,1
6030,2.37705,0.01036869,36,4.48804,1
6031,3.89351,0.00237123893805,36,5.05291,1
6032,6.85319,0.00260396571429,32,8.8327,0
6033,0.04735,0.00280307647059,37,1.83222,1
6034,-0.6952,0.00171299117647,51,1.1384,1
6035,7.36519,0.00247398571429,47,9.19236,1
6036,6.94995,0.000661090909091,41,9.6077,0
6037,7.22563,0.00145770428571,22,9.57057,1
6038,2.36662,0.00922129795918,36,4.43146,1
6039,0.84997,0.000928310869565,37,6.50568,1
6040,7.33789,0.00720434464286,25,8.73267,1
6041,2.20855,0.00636526969697,36,3.44687,0
6042,-4.24256,0.00111249009009,18,-0.72293,1
6043,1.53889,0.0035380258427,36,3.77912,0
6044,-1.16361,0.001094646,13,1.48251,0
6045,-1.7034,0.00476496153846,36,-2.16829,1
6046,2.02942,0.00500732291667,36,3.45659,1
6047,1.66009,0.00378132527473,36,3.65168,1
6048,1.96086,0.00469033894737,36,3.49121,1
6049,7.28475,0.00226567301587,16,9.05616,1
6050,2.01311,0.0131900192308,36,-1.95838,1
6051,-2.70181,0.00222817627119,6,3.1171,1
6052,7.17378,0.00246021587302,42,8.86828,1
6053,-1.16687,0.00210104705882,18,0.83443,0
6054,7.25751,0.00239732380952,18,9.01004,1
6055,7.14856,0.0024480031746,10,8.82557,1
6056,7.19905,0.00113344,17,9.5179,1
6057,-1.72337,0.00447373333333,36,-2.11291,1
6058,1.58748,0.00323088,36,3.71829,1
6059,1.73803,0.00355305652174,36,3.63018,1
6060,2.41853,0.00975243396226,36,4.66804,1
6061,6.86339,0.00132724285714,39,9.40904,0
6062,-1.73915,0.0045078119403,36,-2.06033,1
6063,2.01823,0.0120214679245,36,-1.91141,1
6064,6.97049,0.000783968831169,19,9.65486,1
6065,7.14788,0.0034244,35,8.82442,0
6066,-0.84599,0.000750596,43,3.69736,1
6067,-0.91919,0.001411528,16,1.50081,0
6068,1.80956,0.00338932473118,36,3.59479,1
6069,1.88649,0.00356104148936,36,3.54847,1
6070,2.01153,0.0117075907407,36,-1.8686,1
6071,6.70524,0.00125261298701,28,9.04607,0
6072,7.05306,0.000917463636364,23,9.84436,1
6073,-0.89964,0.00199415733333,21,1.38589,1
6074,2.25857,0.004753152,36,3.44737,1
6075,7.25142,0.00189501428571,49,9.62166,1
6076,1.00062,0.00150837202381,36,2.92039,1
6077,-1.76073,0.00395435147059,36,-2.01631,1
6078,1.99894,0.0105040727273,36,-1.83019,1
6079,-0.43964,0.000764138547486,12,1.63009,0
6080,7.2623,0.0035670952381,53,9.01816,1
6081,0.59953,0.0788316486486,36,1.42622,1
6082,-1.78214,0.00366593768116,36,-1.97452,0
6083,-1.79168,0.00118216,47,0.76476,1
6084,7.32099,0.00216111904762,43,9.11752,1
6085,4.37196,0.00473418409091,36,7.5476,1
6086,7.23306,0.00275811428571,9,8.96865,0
6087,-1.81107,0.000731582608696,48,4.67153,1
6088,3.75558,0.00171600333333,36,5.0743,1
6089,1.99053,0.00964071428571,36,-1.80484,1
6090,-0.78696,0.00118844,51,1.40285,0
6091,2.44166,0.00670137037037,36,4.72571,1
6092,-2.10596,0.000380943396226,32,2.37371,1
6093,7.17248,0.00150912,4,9.46526,1
6094,0.40732,0.0030640994012,37,1.19724,1
6095,-1.79143,0.00342568571429,36,-1.92786,0
6096,7.17304,0.003552,26,8.86703,0
6097,-1.27344,0.00167496,18,1.11611,0
6098,6.66608,0.0010508,44,8.95619,0
6099,4.15775,0.00120696785714,36,5.47118,0
6100,7.21732,0.00423111111111,37,8.94199,0
6101,7.08066,0.06203286,36,9.28335,0
6102,6.83794,0.00110725584416,11,9.35062,1
6103,2.34263,0.00357851089109,36,3.42541,0
6104,-2.44757,0.000493556701031,10,1.57008,0
6105,-1.79371,0.00325044225352,36,-1.86892,1
6106,7.03853,0.000937168831169,22,9.81102,1
6107,2.37767,0.00208351648352,36,3.99574,1
6108,1.98077,0.00856907894737,36,-1.77423,1
6109,7.13827,0.00203394,48,9.39748,1
6110,-1.40784,0.000637412941176,32,0.123,0
6111,7.01352,0.00157793714286,21,9.15033,1
6112,-1.8004,0.00321919305556,36,-1.80625,1
6113,1.96816,0.0086058,36,-1.74626,1
6114,7.2659,0.00454331428571,25,9.02425,1
6115,6.85474,0.00112004285714,15,9.38919,0
6116,7.01428,0.000743738961039,17,9.75535,1
6117,6.9341,0.00196167142857,51,8.99299,0
6118,7.21122,0.00285587301587,6,8.93168,1
6119,7.2753,0.000994675324675,30,10.35442,1
6120,6.99881,0.00154414714286,10,9.12119,0
6121,1.64148,0.00118450681818,36,3.90358,1
6122,6.10285,0.004618715625,36,8.08656,1
6123,7.12508,0.00126064285714,16,9.37135,1
6124,7.19967,0.00120832,47,9.51912,1
6125,1.96128,0.00743229830508,36,-1.71314,1
6126,-2.31532,0.000889372197309,25,1.49959,1
6127,-1.82424,0.00265446164384,36,-1.75418,1
6128,-0.54636,0.000962120481928,9,0.48554,1
6129,2.37483,0.00786699545455,36,5.26397,1
6130,-2.62511,0.000791319069767,36,3.45391,1
6131,1.94584,0.00708022833333,36,-1.68134,1
6132,7.02219,0.00120367142857,42,9.16752,0
6133,6.69875,0.00109129090909,32,9.03117,0
6134,2.40891,0.00237778823529,36,3.44014,0
6135,7.09982,0.00118620571429,18,9.32132,0
6136,-3.2709,0.00139794074074,18,2.53365,1
6137,2.78051,0.000844302684564,36,6.02696,1
6138,6.99818,0.00192428571429,35,9.11994,1
6139,7.06206,0.001156,49,9.86502,1
6140,3.61329,0.00121546141732,36,5.11349,1
6141,1.92893,0.00619057377049,36,-1.64311,1
6142,2.46282,0.00339712,36,4.78872,1
6143,-1.84669,0.00207647567568,36,-1.71309,1
6144,-3.12573,0.00041958018018,42,2.27586,0
6145,4.58181,0.00282665531915,36,7.27819,1
6146,6.99004,0.00098962987013,4,9.69972,1
6147,7.15868,0.00133770714286,43,9.43792,1
6148,0.61832,0.00136804123711,36,1.52651,1
6149,1.89704,0.00565475806452,36,-1.60565,1
6150,-1.61377,0.000687958115183,36,1.43219,1
6151,-1.52301,0.000673333333333,36,1.01234,1
6152,-1.8505,0.0005454,53,0.04324,1
6153,0.79628,0.0390585681818,36,1.65713,1
6154,7.02151,0.00211731,26,9.16616,0
6155,-1.91498,0.000400266666667,32,0.51228,0
6156,7.10427,0.00167483714286,53,9.33012,1
6157,-2.3597,0.000441337053571,36,0.54652,1
6158,6.84502,0.00100190649351,21,9.36687,1
6159,2.32418,0.00515709411765,36,5.35445,1
6160,6.92376,0.00106728571429,18,9.54759,1
6161,1.86581,0.00491484444444,36,-1.57084,1
6162,6.90627,0.0345373285714,36,9.50746,1
6163,-1.86229,0.001576884,36,-1.67472,1
6164,7.07716,0.00130688571429,9,9.27641,0
6165,2.42977,0.0037009546875,36,5.18262,1
6166,-2.63181,0.000665116037736,43,-0.57933,1
6167,2.45421,0.00145036116505,36,3.46849,1
6168,2.34955,0.00446003731343,36,5.30447,1
6169,5.05232,0.00290232,36,7.09488,0
6170,7.1076,0.00274505142857,25,9.33672,1
6171,6.95883,0.00108870649351,48,9.62809,1
6172,-1.87896,0.00150951710526,36,-1.6416,1
6173,-1.88537,0.00156879220779,36,-1.6233,1
6174,7.01484,0.000806493506494,47,9.75664,1
